n_features,features,rows_train,rows_test,r2_log,rmse_log,r2_level,mae_level,alpha,error
8,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.23057719126987553,0.6319952880012689,0.23060105067670977,966099.3259505027,1.0,
7,"LAND_SF, LIVING_AREA, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.23033850120531052,0.6320933090743156,-0.7095467294680662,1063470.8842758776,1.0,
4,"YR_BUILT, TT_RMS, neighborhood_walkability, INT_COND",16000,4000,0.2302326646870616,0.6321367673059478,-0.599551749480298,1064288.715241028,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.230083921764222,0.6321978385701795,0.39362130456040656,967975.6930050101,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, emp_dist_m",16000,4000,0.22996701721103197,0.6322458334118471,-0.40579990329296756,1039007.8025639358,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, INT_COND",16000,4000,0.2298181137974169,0.6323069600221239,-0.24992563352925967,999869.8951256905,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.22980814862750454,0.6323110506311246,0.2284521148330414,998305.2722338213,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22966152449500565,0.6323712354065429,-0.2968378520289232,1018628.0576944026,1.0,
6,"LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.22940503778223786,0.6324765016797455,-0.3310794167208331,1020445.8047008791,1.0,
6,"LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.22932132514649162,0.6325108549001393,-0.4195428811104873,1040200.5613728046,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.22923005905489213,0.6325483057123652,0.2249538629082467,996718.1580714826,1.0,
4,"LAND_SF, LIVING_AREA, BED_RMS, INT_COND",16000,4000,0.22906933034055932,0.6326142549475638,-1.4960213428757614,1138833.283201659,1.0,
4,"LAND_SF, TT_RMS, NUM_PARKING, INT_COND",16000,4000,0.228802192389583,0.6327238501713768,-1.2475385284705593,1091218.2752373086,1.0,
6,"BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2287571623813135,0.6327423221794876,-1.3696947063278904,1104393.817891488,1.0,
4,"LAND_SF, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.2286938532038244,0.6327682916744306,0.07173778117822038,1007629.1700142035,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2285215615224654,0.6328389605170486,-0.22101139055465335,1019752.3156765122,1.0,
8,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.22851698215588345,0.6328408387272113,-0.17403202882728297,1014026.2373981859,1.0,
6,"LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2284986787227623,0.632848345756529,-0.22741106430712854,1030368.4941988854,1.0,
6,"LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.22826138656197736,0.6329456614720256,0.2629619794417518,991570.7283956883,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.22820776883140204,0.6329676485282107,-0.194491920609704,1023246.5189734959,1.0,
4,"LAND_SF, TT_RMS, median_hh_income, INT_COND",16000,4000,0.22803321910330931,0.633039220954286,-0.8159583093407423,1072270.4669114968,1.0,
7,"LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22762282720378402,0.6332074663089511,-0.18895443366862286,1029370.1516518063,1.0,
4,"NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.22753340816382683,0.6332441188454677,0.0017103183845121883,990951.6189156766,1.0,
4,"BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.22714983565841507,0.6334013197461537,0.22929476300164264,984831.185703325,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, emp_dist_m",16000,4000,0.227149334956794,0.6334015249250039,-0.415212260474517,1042168.3428106483,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.22707424184367897,0.6334322960294286,-1.3706787774179325,1107278.9838109578,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.22702151851207175,0.6334538997159033,0.23693005728550065,998507.822181587,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.2267748747228142,0.6335549536344279,0.2956423677551828,978338.9333822618,1.0,
6,"YR_BUILT, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.22666241439568247,0.6336010250853557,0.4295565730591391,960744.705485866,1.0,
7,"LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22650853934714565,0.633664057414957,-0.269418741275097,1008927.608048952,1.0,
2,"YR_BUILT, emp_dist_m",16000,4000,0.2264144030869638,0.6337026156620752,0.002069683843145098,993794.2324535678,1.0,
4,"BED_RMS, TT_RMS, median_hh_income, INT_COND",16000,4000,0.22640817897412724,0.6337051649783155,-2.524323381848694,1174432.119806027,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.22640376376415527,0.6337069733850847,-0.08870797188791202,1001896.0512561869,1.0,
6,"LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.2262726996194916,0.633760653031491,0.2253104884174938,999108.0647350181,1.0,
4,"YR_BUILT, LIVING_AREA, neighborhood_walkability, emp_dist_m",16000,4000,0.22627068462040845,0.6337614782746372,-0.6867721390984614,1066584.041032027,1.0,
6,"LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.22625522187559433,0.6337678110080985,-0.42877621724827386,1043350.8543125394,1.0,
6,"LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.2261035873701085,0.6338299092370272,-0.24125065452663597,998814.109104533,1.0,
7,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.22607689194725733,0.6338408410692808,-0.19611434082492485,1031859.909977719,1.0,
4,"LAND_SF, BED_RMS, NUM_PARKING, INT_COND",16000,4000,0.2258951136639562,0.6339152746492902,0.6159471545204794,925460.6303583918,1.0,
4,"YR_BUILT, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2256084640948115,0.6340326325970398,0.0008305314662412355,993039.5987772775,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, neighborhood_walkability, emp_dist_m",16000,4000,0.2254851174972673,0.6340831255649979,0.4642242404526239,951699.4501479509,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.2253678797655222,0.634131114090546,-0.44110583740467324,1047229.3610704849,1.0,
6,"YR_BUILT, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.225139899038728,0.6342244222771325,0.011571060212400841,1004448.117565234,1.0,
4,"YR_BUILT, LAND_SF, RES_FLOOR, median_hh_income",16000,4000,0.225097071565592,0.6342419492178418,0.07686553744296898,1008316.3741555361,1.0,
4,"YR_BUILT, LIVING_AREA, NUM_PARKING, emp_dist_m",16000,4000,0.22507350684819183,0.6342515927603588,-0.6823548885943953,1068567.4918672612,1.0,
4,"BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.22490706739086563,0.6343197016869074,0.24963007430900053,980511.0346698458,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22487940162814057,0.634331022124127,0.17438931738271524,1005895.5996196761,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.22479458809824837,0.6343657253571515,-0.28563237035745304,1015957.3541789067,1.0,
4,"YR_BUILT, BED_RMS, neighborhood_walkability, INT_COND",16000,4000,0.22458310337238063,0.6344522504966298,0.528046694107489,929209.5435842571,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.2244356552343153,0.6345125692469057,0.19504833967596702,1007847.7365158706,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, neighborhood_walkability, INT_COND",16000,4000,0.22400167912966484,0.6346900688864243,-0.06707143900576096,1002111.1877184897,1.0,
4,"LAND_SF, BED_RMS, median_hh_income, INT_COND",16000,4000,0.2239089800546198,0.6347279771033417,0.6291075029989879,920749.9457065021,1.0,
6,"LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2232365316884457,0.6350028993513174,-0.41680216505086465,1042037.3149591909,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22280992133395416,0.6351772520582966,-0.45018717988525236,1050205.9197925068,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.22245399909709118,0.6353226784071967,-0.18960817333537294,1024756.964390681,1.0,
4,"TT_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.22234025738857743,0.6353691451399106,-1.3788787285876083,1110912.7535196242,1.0,
5,"YR_BUILT, LAND_SF, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.22206584138859053,0.6354812379171899,0.056578937249560535,997309.1594646998,1.0,
4,"BED_RMS, TT_RMS, NUM_PARKING, INT_COND",16000,4000,0.22194806785248689,0.6355293397001218,-2.5881312794412157,1194300.0211272314,1.0,
4,"LIVING_AREA, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2218538211955552,0.6355678298698932,-0.6871766327128126,1067892.0882669988,1.0,
4,"LAND_SF, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.22181310922622532,0.6355844558460066,0.06975604206307529,1008384.0835657422,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, NUM_PARKING, emp_dist_m",16000,4000,0.22175784060293435,0.6356070257804162,0.48420340930096917,945663.8087448265,1.0,
5,"YR_BUILT, LAND_SF, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.22173527360149436,0.6356162411901132,0.0514837343325677,995484.8054627997,1.0,
3,"TT_RMS, median_hh_income, INT_COND",16000,4000,0.22161059636122615,0.6356671516981766,-2.548565813164693,1200320.0896891933,1.0,
6,"BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2214925626719435,0.63571534563207,-0.18266377940414946,1023544.7547121735,1.0,
4,"LAND_SF, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.2214206109144824,0.635744722216895,0.074752341123546,1010108.3368079804,1.0,
4,"NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2213831730496707,0.6357600068745611,0.0015192047130282438,993824.2572453899,1.0,
4,"LAND_SF, LIVING_AREA, TT_RMS, INT_COND",16000,4000,0.22109381496417047,0.6358781299382528,-2.825026853331498,1224388.3107899681,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.22091493310663246,0.6359511429231681,-0.6569956426468755,1074586.9852235264,1.0,
7,"YR_BUILT, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22064154536479985,0.6360627135363051,-0.16222057155197578,1024771.1634677419,1.0,
4,"TT_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.22032004618154755,0.6361938935836365,-0.5132092719842007,1061102.8811210564,1.0,
5,"LAND_SF, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2202755811334539,0.6362120343532095,0.46820277847110925,949258.740160372,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.21982247647500686,0.6363968616861556,-0.45148017521317807,1049584.340936389,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2196574705391442,0.6364641564394989,-0.7157515008461535,1069522.8110375775,1.0,
4,"YR_BUILT, TT_RMS, NUM_PARKING, INT_COND",16000,4000,0.2193774894234064,0.6365783255106192,-1.3736410483521562,1112462.2657242084,1.0,
3,"LAND_SF, LIVING_AREA, emp_dist_m",16000,4000,0.2192849799755906,0.6366160439750378,-0.5683879695656893,1035789.5907644539,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.21926513401896464,0.6366241353872572,0.10241353521792285,1014696.8334718111,1.0,
6,"YR_BUILT, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.21901486250789637,0.6367261649780701,0.17786293198674008,1004385.0692201848,1.0,
4,"YR_BUILT, LIVING_AREA, median_hh_income, emp_dist_m",16000,4000,0.2186849401085108,0.6368606413163395,-0.686179291333114,1069753.324611323,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, median_hh_income, emp_dist_m",16000,4000,0.21865367363050026,0.6368733840567853,0.4679027074062868,953326.1997010289,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.21859072797752999,0.6368990369601859,0.47222267315290545,946459.8516370547,1.0,
5,"LAND_SF, TT_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.2185305309969935,0.6369235687017138,0.05137292096430124,1011260.4048351771,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2184620168916892,0.6369514887253046,-0.32167466151526924,1027385.5313106297,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2184186794839892,0.6369691484195813,-0.3510976234833252,1035130.1785213196,1.0,
4,"YR_BUILT, TT_RMS, median_hh_income, INT_COND",16000,4000,0.2183509622830132,0.6369967417310232,-0.5662335741833591,1067552.036546757,1.0,
5,"LAND_SF, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2183216570360279,0.6370086826219991,0.0510202659097988,996295.3496903727,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.21828377728624748,0.6370241169994518,-0.438497211275106,1049946.4861726835,1.0,
4,"YR_BUILT, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.21824743322152218,0.6370389252994291,0.022967706891289907,1013231.1327077143,1.0,
2,"NUM_PARKING, emp_dist_m",16000,4000,0.21790896749142574,0.6371768158040678,0.0038700936081251802,996286.014065474,1.0,
3,"TT_RMS, NUM_PARKING, INT_COND",16000,4000,0.21743288145210582,0.6373707221544443,-2.554524570812039,1208602.4947922654,1.0,
4,"BED_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.217352857229547,0.6374033096421194,0.5165594552710122,931202.1433428492,1.0,
5,"LAND_SF, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.21681368789703037,0.6376228269251459,0.45214574720175105,956807.2997354647,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.21679192036337513,0.6376316877668712,-0.6587798740386204,1075104.4448597794,1.0,
7,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.21670470865004288,0.6376671875308907,0.39137224099256207,961563.9519520836,1.0,
4,"median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.21644949053538676,0.6377710634029623,-0.0008922990680888532,992465.9887250348,1.0,
5,"YR_BUILT, LAND_SF, BED_RMS, neighborhood_walkability, emp_dist_m",16000,4000,0.21620529166725033,0.6378704385148615,0.173293741034383,1002593.7121885633,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, NUM_PARKING, INT_COND",16000,4000,0.216015183029454,0.6379477912493223,-0.10270537373980093,1026575.4852648542,1.0,
5,"LAND_SF, TT_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2159171859922301,0.6379876613071219,0.056779422155163184,996054.6387860789,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.21591336615645917,0.6379892153554179,-0.33152729059624964,1030658.7282938334,1.0,
7,"YR_BUILT, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2158921178316071,0.6379978598786596,0.5593681300151636,939208.8850079004,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2154792143289983,0.6381658194707023,0.6867292387508221,906503.7879044366,1.0,
5,"YR_BUILT, LAND_SF, BED_RMS, neighborhood_walkability, INT_COND",16000,4000,0.2152010544462677,0.6382789435592231,0.32626465661246984,987250.809127679,1.0,
4,"YR_BUILT, BED_RMS, NUM_PARKING, INT_COND",16000,4000,0.21509109750492728,0.6383236561207085,0.5362026685889318,928252.8074405033,1.0,
5,"YR_BUILT, LAND_SF, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.21491310880926706,0.6383960262737488,0.05453268364386654,998070.8950051853,1.0,
7,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.21490705948850564,0.6383984857816963,0.3845895253785382,962275.6344391691,1.0,
4,"LIVING_AREA, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.21490630716839132,0.6383987916562507,-0.690866441199903,1069259.947555166,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.21472073874043873,0.6384742346649956,-0.656175285440602,1076962.52741905,1.0,
5,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, neighborhood_walkability",16000,4000,0.21447407354178372,0.6385745028220304,-2.9517584230541187,1266271.0465357923,1.0,
4,"LIVING_AREA, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.21427329800895856,0.638656105440323,-0.6866685028129971,1070860.925227379,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.21413993584022917,0.6387103030062699,-0.6608469779258395,1076370.3087142347,1.0,
4,"BED_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2141154856994547,0.6387202388943936,0.5078078185835846,938402.5790170168,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, median_hh_income, INT_COND",16000,4000,0.21396078531217366,0.6387831014424729,-0.06484943266160537,1006746.481635175,1.0,
4,"LIVING_AREA, BED_RMS, TT_RMS, neighborhood_walkability",16000,4000,0.21376135009873665,0.6388641328732514,-3.2745179380800966,1261460.2990600686,1.0,
5,"LAND_SF, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.21344747891487914,0.6389916393456355,0.47228785993819333,950918.1497868686,1.0,
5,"YR_BUILT, LAND_SF, BED_RMS, NUM_PARKING, emp_dist_m",16000,4000,0.2129687557555502,0.6391860660094494,0.1863663618871212,1001589.4004714884,1.0,
4,"YR_BUILT, BED_RMS, median_hh_income, INT_COND",16000,4000,0.21284741004147179,0.6392353394663356,0.5303237572301633,933128.541088868,1.0,
5,"YR_BUILT, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.21284005786293192,0.6392383247587875,0.38703373695580734,965794.9173863003,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.21280239085050834,0.6392536189249359,-0.3195082949772696,1028969.6411026793,1.0,
7,"LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.21250922451756094,0.6393726425296019,-0.33074466746655595,1030612.1437469457,1.0,
7,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.2124385777922908,0.6394013213229413,0.32094632770266185,991464.515998336,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2118369719113019,0.6396454890488011,-0.5438802323193896,1065035.0966282582,1.0,
5,"LAND_SF, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2115047135691014,0.6397802994551719,0.05401947025328235,998759.3643412592,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.21141712794858325,0.639815831689463,-0.5632504395278237,1068390.6734686263,1.0,
7,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2112704485554141,0.6398753330035625,0.37871959558789814,965060.2917338514,1.0,
5,"LAND_SF, BED_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.21123413331947105,0.6398900636271202,0.17520416880558198,1001973.2291700606,1.0,
4,"YR_BUILT, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.2112218152009807,0.6398950601737404,0.021064685193597388,1013920.3518935113,1.0,
4,"YR_BUILT, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.21111094120290885,0.6399400317716067,0.023128769493382384,1016294.7287050028,1.0,
7,"YR_BUILT, LAND_SF, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2109454324980552,0.6400071578712629,0.02119448056345108,1012438.2425793393,1.0,
7,"LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.21085384190154144,0.6400443016499163,0.4161953241706522,958327.0128602026,1.0,
5,"LAND_SF, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.21060997716922114,0.6401431883859987,0.049073114450111976,997212.6930334516,1.0,
4,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS",16000,4000,0.21056161440568544,0.640162797589677,-3.27183578665667,1260922.7566278235,1.0,
4,"TT_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.21046783734061913,0.6402008187998893,-1.3800894222492848,1116232.4284027761,1.0,
4,"YR_BUILT, LAND_SF, LIVING_AREA, emp_dist_m",16000,4000,0.21023508581706551,0.6402951764099228,-0.6628720809087396,1065282.7460229178,1.0,
5,"LAND_SF, BED_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.2101023719636499,0.6403489724630699,0.3287619639099393,983639.8967991435,1.0,
5,"YR_BUILT, LAND_SF, BED_RMS, median_hh_income, emp_dist_m",16000,4000,0.20942641106681326,0.6406229056197866,0.17620250311012653,1004932.3730863782,1.0,
5,"YR_BUILT, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2092854452390256,0.6406800172626742,0.3714115228796836,972555.3034004435,1.0,
5,"YR_BUILT, TT_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.20912075086422321,0.6407467359669428,0.4122970290232013,966656.2604582655,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.20906476111673422,0.6407694161757559,-0.5497207377129467,1066880.5270846277,1.0,
3,"LIVING_AREA, BED_RMS, neighborhood_walkability",16000,4000,0.20906415580752202,0.6407696613687485,-1.2865686729706156,1147744.9958426834,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2089117909891307,0.6408313769000337,0.35630413949959217,969608.2804428599,1.0,
5,"LAND_SF, TT_RMS, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.2084948585048032,0.6410002254686086,0.0037780964560383268,1018284.7737026486,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, neighborhood_walkability",16000,4000,0.20839165188182307,0.6410420150342869,-2.8433570958147953,1258961.2538300094,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, median_hh_income, neighborhood_walkability",16000,4000,0.2081650225432169,0.6411337703396429,-2.859997901173435,1262832.6638623807,1.0,
5,"YR_BUILT, LAND_SF, BED_RMS, NUM_PARKING, INT_COND",16000,4000,0.20798134113142075,0.6412081277062671,0.3517491322486984,983356.6368263006,1.0,
4,"RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.20765922018718275,0.641338506939402,0.02025045409897397,1015711.6336433522,1.0,
5,"LAND_SF, BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.207334062366745,0.6414700884799477,0.1652598090083699,1005326.1383521245,1.0,
5,"YR_BUILT, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.20721828160084188,0.6415169349399517,0.000820270447249527,1002668.4109726049,1.0,
4,"LAND_SF, LIVING_AREA, neighborhood_walkability, emp_dist_m",16000,4000,0.2071831588407883,0.641531145406276,-0.6693243633655466,1064907.5094646811,1.0,
5,"LAND_SF, BED_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2068043742771638,0.6416843794601386,0.310281848613955,990824.3159875831,1.0,
5,"YR_BUILT, TT_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.20636253181651776,0.6418630768227063,0.41371395743159534,962022.6835988848,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.20620416386314666,0.641927114544832,-0.5423181614025157,1066999.014531876,1.0,
5,"YR_BUILT, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2060994758176239,0.6419694427332502,0.390509767663898,968001.3578479597,1.0,
