TOTAL_VALUE,LU,LIVING_AREA,LAND_SF,GROSS_AREA,INT_COND,OVERALL_COND,RES_FLOOR,YR_BUILT,BLDG_TYPE,neighborhood_walkability,emp_dist_m,median_hh_income,neighborhood_name
1691700.0,R3,2746.0,2313.0,4086.0,G - Good,G - Good,3.0,1920.0,CV - Conventional,84.5,1918.839211192608,171940.0,South Boston
882500.0,R1,1275.0,1080.0,2145.0,G - Good,G - Good,2.0,1900.0,RM - Row Middle,81.75,1838.7512769220643,171940.0,South Boston
872300.0,R1,1344.0,2306.0,2240.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,83.36,1921.468738710024,171940.0,South Boston
3238300.0,CM,2723.0,1327.0,2723.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,84.9,685.0215645414692,204102.0,South End
2232700.0,CM,2165.0,1140.0,2165.0,G - Good,A - Average,3.0,1999.0,RM - Row Middle,84.18,658.7393410897635,204102.0,South End
2288100.0,R1,1427.2,746.0,1656.0,E - Excellent,G - Good,2.0,1890.0,RM - Row Middle,84.96,930.9830763674604,121250.0,Bay Village
6736100.0,CM,5881.0,1646.0,5881.0,G - Good,A - Average,4.0,1999.0,RE - Row End,91.45,933.1729102825142,121250.0,Bay Village
2509800.0,R1,1994.75,1095.0,2252.0,G - Good,G - Good,3.0,1864.0,RM - Row Middle,91.59,694.3171955055753,241008.0,South End
2089800.0,R3,2275.2,1040.0,2880.0,A - Average,A - Average,3.0,1860.0,RM - Row Middle,84.76,720.2447914751824,204102.0,South End
951100.0,R3,3483.0,2500.0,4660.0,A - Average,A - Average,3.0,1900.0,DK - Decker,86.51,3402.695070055812,65662.0,East Boston
421800.0,R1,926.5,2700.0,1796.0,A - Average,A - Average,1.5,1900.0,CP - Cape,86.51,3450.3185804844325,65662.0,East Boston
4643100.0,R1,3880.6,1900.0,4220.0,G - Good,G - Good,4.0,1890.0,RM - Row Middle,77.55,810.6259653713253,241008.0,South End
1816600.0,CM,3162.0,3155.0,8855.0,G - Good,A - Average,3.0,1905.0,DK - Decker,76.94,3916.888715288248,129732.0,Dorchester
1451600.0,CM,3300.0,5701.0,3300.0,G - Good,A - Average,2.0,2013.0,DX - Duplex,83.1,5430.471565938432,107450.0,Jamaica Plain
822600.0,R1,1200.0,926.0,1898.0,F - Fair,F - Fair,2.0,1880.0,RM - Row Middle,76.61,2561.221864731681,160929.0,Charlestown
2441900.0,R2,4502.0,6846.0,6942.0,E - Excellent,G - Good,2.5,2000.0,CV - Conventional,84.47,2554.3560336009896,160929.0,Charlestown
523700.0,R1,1429.8,3250.0,2389.0,A - Average,A - Average,1.5,1910.0,CV - Conventional,84.61,6977.071766535833,140153.0,Dorchester
1552700.0,CM,2428.0,1093.0,2428.0,A - Average,A - Average,3.0,1890.0,RM - Row Middle,83.45,1189.9071768859433,250001.0,South Boston
4471500.0,CM,4025.0,2410.0,4025.0,E - Excellent,A - Average,3.0,1899.0,RM - Row Middle,84.8,1066.392005421432,224821.0,South End
1337000.0,R3,3582.0,1419.0,4721.0,G - Good,G - Good,3.0,1905.0,SD - Semi-Det,64.85,2186.910194049644,186174.0,South Boston
1793300.0,R2,5084.0,6172.0,8752.0,A - Average,A - Average,3.0,1900.0,CV - Conventional,76.66,3804.465999061794,142885.0,Jamaica Plain
986100.0,R1,1832.0,5583.0,2912.0,A - Average,A - Average,2.0,1915.0,CL - Colonial,82.58,2471.8628940977333,163713.0,Jamaica Plain
2267700.0,R3,4698.0,2560.0,6944.0,A - Average,A - Average,3.0,1890.0,DK - Decker,78.48,1725.3443128704532,186174.0,South Boston
1728600.0,R1,4389.0,3842.0,5744.0,A - Average,A - Average,3.0,1870.0,CV - Conventional,75.14,1678.4176330001326,186174.0,South Boston
631400.0,R1,1665.0,5631.0,2660.0,G - Good,A - Average,2.0,1900.0,CL - Colonial,75.91,7631.305869599786,77224.0,Dorchester
822500.0,R2,2612.0,4200.0,4254.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,61.16,7492.767431932286,77224.0,Dorchester
1214500.0,R1,2160.0,1400.0,3199.0,G - Good,A - Average,3.0,1880.0,RE - Row End,82.37,2126.743805412611,167250.0,South Boston
1168500.0,R1,2160.0,1392.0,3060.0,A - Average,A - Average,3.0,1890.0,RM - Row Middle,82.37,2117.5480445184467,167250.0,South Boston
1452600.0,R3,4965.0,4312.0,5286.0,E - Excellent,G - Good,3.0,1926.0,RE - Row End,81.58,2196.666823082455,167250.0,South Boston
1851200.0,R3,4002.0,4062.0,5990.0,A - Average,A - Average,3.0,1925.0,CV - Conventional,81.58,2216.5546185313474,167250.0,South Boston
2131200.0,R3,3564.0,1548.0,5196.0,E - Excellent,G - Good,4.0,2021.0,CV - Conventional,88.52,1502.8076336655351,171940.0,South Boston
736200.0,R1,1716.0,4028.0,2926.0,A - Average,A - Average,2.0,1936.0,CL - Colonial,65.43,6012.420753306486,140000.0,West Roxbury
871200.0,R2,2324.0,5271.0,3766.0,A - Average,A - Average,2.0,1930.0,TF - Two Fam Stack,69.52,6033.7664323749805,140000.0,West Roxbury
2663600.0,CM,2725.0,1654.0,2725.0,E - Excellent,A - Average,3.0,1875.0,RE - Row End,79.82,2193.4517914731155,138000.0,Charlestown
1268300.0,R1,1720.8,1420.0,2958.0,A - Average,A - Average,2.0,1870.0,SD - Semi-Det,81.67,2145.925318217304,138000.0,Charlestown
1898300.0,R1,1617.0,3305.0,2571.0,G - Good,G - Good,2.0,1970.0,CL - Colonial,79.82,2199.02507040379,138000.0,Charlestown
2619300.0,R2,1992.0,1584.0,2784.0,G - Good,G - Good,3.0,1870.0,RM - Row Middle,79.02,796.5546716475761,90670.0,South End
2566100.0,R2,2737.35,1192.0,3465.0,G - Good,A - Average,3.0,1853.0,RM - Row Middle,87.47,957.2757522551424,224821.0,South End
1753200.0,R1,1576.1,1260.0,1848.0,A - Average,A - Average,2.5,1875.0,RM - Row Middle,88.16,1073.9213892019543,224821.0,South End
819700.0,R1,1422.0,973.0,2301.0,G - Good,A - Average,2.0,1890.0,SD - Semi-Det,79.12,1686.1961611351153,171940.0,South Boston
1815100.0,R3,3240.0,1700.0,4376.0,G - Good,G - Good,3.0,1890.0,DK - Decker,81.16,1684.7212017389786,171940.0,South Boston
975000.0,R1,2196.8,1835.0,3568.0,A - Average,A - Average,2.0,1890.0,RM - Row Middle,81.16,1590.477558023333,171940.0,South Boston
1108100.0,CM,2526.0,2500.0,2526.0,G - Good,A - Average,3.0,2013.0,FS - Free Standing,84.73,4686.676874893793,96536.0,East Boston
1925400.0,R2,3201.0,3814.0,4634.0,A - Average,A - Average,3.0,2004.0,CV - Conventional,88.61,1228.5513024456754,250001.0,South Boston
1315700.0,R2,2596.0,1678.0,3617.0,A - Average,A - Average,3.0,1880.0,CV - Conventional,88.61,1227.8209394786345,250001.0,South Boston
624200.0,R1,1187.2,1440.0,2016.0,F - Fair,A - Average,2.0,1890.0,SD - Semi-Det,92.13,1251.4889169613202,250001.0,South Boston
1271100.0,R3,2244.0,2225.0,2992.0,A - Average,A - Average,3.0,1890.0,DK - Decker,89.97,1241.07035267689,250001.0,South Boston
822600.0,R1,1653.0,3105.0,2370.0,A - Average,A - Average,3.0,1910.0,CL - Colonial,87.25,4428.162573681142,111705.0,Brighton
1162000.0,R2,2291.0,1180.0,3138.0,A - Average,A - Average,3.0,1860.0,RM - Row Middle,84.17,2663.110850821572,184879.0,Charlestown
1228600.0,R3,2032.0,975.0,2736.0,A - Average,A - Average,3.0,1880.0,RM - Row Middle,84.36,2039.616502065256,171940.0,South Boston
7861516.000000009,CM,7534.999999999956,4612.0,9121.200000000012,G - Good,A - Average,6.0,1999.0,RM - Row Middle,85.65,890.5624669217003,204102.0,South End
3611000.0,R2,7534.999999999956,5000.0,9121.200000000012,A - Average,A - Average,2.0,2014.0,CV - Conventional,82.0,4522.983412701867,152019.0,Jamaica Plain
7861516.000000009,R1,7534.999999999956,3752.0,9121.200000000012,E - Excellent,E - Excellent,4.0,1905.0,RM - Row Middle,83.08,788.2078483820372,164716.0,Back Bay
7708400.0,R1,4986.0,1848.0,6008.0,E - Excellent,E - Excellent,5.0,1865.0,RM - Row Middle,85.07,764.1498359827231,164716.0,Back Bay
1016000.0,R3,2430.0,1361.0,3156.0,A - Average,A - Average,3.0,1870.0,RM - Row Middle,89.13,850.3108990471535,40694.0,Chinatown
1500900.0,R1,2029.6,4187.0,3560.0,G - Good,G - Good,2.0,1895.0,VT - Victorian,83.5,2417.2767273357663,163713.0,Jamaica Plain
809300.0,R1,1374.2,5053.0,2351.0,G - Good,A - Average,1.5,1905.0,CP - Cape,73.16,4205.372245787058,89265.0,Dorchester
1303300.0,R3,3570.0,5594.0,4992.0,G - Good,G - Good,3.0,1905.0,DK - Decker,75.66,4202.626801185108,89265.0,Dorchester
1871600.0,R3,4321.2,9160.0,7074.0,G - Good,G - Good,2.5,1924.0,CV - Conventional,79.65,4396.313386134275,89265.0,Dorchester
3167400.0,R1,2693.6,1648.0,3328.0,A - Average,A - Average,3.0,1880.0,RE - Row End,80.04,576.5435612255834,56386.0,Back Bay
1517600.0,R3,2268.0,815.0,3024.0,A - Average,A - Average,3.0,1890.0,RE - Row End,86.82,1119.958641288838,112183.0,North End
1777900.0,CM,2435.0,1326.0,2435.0,G - Good,G - Good,3.0,1899.0,RE - Row End,86.82,1130.2196004085058,112183.0,North End
3500600.0,CM,3878.0,1764.0,3878.0,E - Excellent,A - Average,4.0,1999.0,RM - Row Middle,92.33,924.2178625216692,52736.0,South End
4412500.0,CM,4320.0,1776.0,4320.0,G - Good,A - Average,4.0,1999.0,RE - Row End,88.27,1063.3150787889074,52736.0,South End
4702600.0,CM,4715.0,2040.0,4715.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,90.23,987.8441847434452,52736.0,South End
5650300.0,CM,5015.0,2040.0,5015.0,G - Good,A - Average,4.0,1865.0,RM - Row Middle,89.48,1024.4571801478935,52736.0,South End
6857800.0,CM,5474.0,2224.0,5474.0,G - Good,E - Excellent,6.0,1900.0,RE - Row End,89.48,1053.4986991440778,52736.0,South End
602000.0,R1,950.0,6775.0,1978.0,A - Average,A - Average,1.0,1930.0,BW - Bungalow,65.89,5393.811588114519,155192.0,Roslindale
1052000.0,R1,3200.0,26906.579999999958,5268.0,A - Average,A - Average,2.0,1915.0,CL - Colonial,36.78,9687.994806462148,111910.0,Hyde Park
7861516.000000009,CM,4952.0,3184.0,4952.0,E - Excellent,G - Good,4.0,2012.0,RM - Row Middle,82.75,419.3191270121685,180313.0,Back Bay
3032100.0,CM,4002.0,1557.0,4002.0,G - Good,A - Average,5.0,1999.0,MR - Mid Rise,87.82,963.0424475082282,224821.0,South End
4636900.0,CM,5738.0,1897.0,5738.0,A - Average,A - Average,5.0,1999.0,RM - Row Middle,87.77,963.5975722773412,224821.0,South End
2682900.0,R2,2610.7,1083.0,3378.0,G - Good,G - Good,3.0,1890.0,RM - Row Middle,91.85,697.5885321044321,241008.0,South End
913800.0,R1,2022.0,5280.0,3224.0,A - Average,G - Good,2.0,1920.0,CL - Colonial,64.48,6240.385712980669,154464.0,West Roxbury
1258000.0,R3,1707.0,865.0,2384.0,G - Good,A - Average,3.0,1885.0,RE - Row End,81.88,1936.98210216314,171940.0,South Boston
6851400.0,CM,7534.999999999956,6500.0,9121.200000000012,G - Good,A - Average,3.0,2018.0,FS - Free Standing,80.66,2711.833063500892,163713.0,Jamaica Plain
2183000.0,CM,3177.0,3341.0,3177.0,G - Good,G - Good,3.0,1905.0,DK - Decker,79.02,2727.663418069545,163713.0,Jamaica Plain
1383500.0,R2,2058.0,2175.0,3087.0,G - Good,A - Average,2.0,1890.0,TF - Two Fam Stack,71.16,2237.845124366577,186174.0,South Boston
2090100.0,R3,2590.0,1200.0,3500.0,F - Fair,A - Average,3.5,1929.0,RE - Row End,88.5,1175.271759106052,224821.0,South End
1084900.0,R3,2028.0,1052.0,2736.0,A - Average,A - Average,3.0,1900.0,SD - Semi-Det,78.66,1407.8407243954152,182965.0,South Boston
1432400.0,R3,4620.0,1859.0,6146.0,E - Excellent,G - Good,4.0,2023.0,CV - Conventional,79.28,1579.512845617076,162426.0,South Boston
1742100.0,CM,2467.0,1234.0,2467.0,A - Average,A - Average,3.0,1999.0,RE - Row End,80.78,1612.0885468792578,162426.0,South Boston
821800.0,R2,2470.0,3939.0,3911.0,A - Average,A - Average,2.0,1935.0,TF - Two Fam Stack,82.93,7380.39558832525,135450.0,Dorchester
683100.0,R1,1350.0,4907.0,2225.0,A - Average,A - Average,2.0,1920.0,CL - Colonial,80.0,7538.334304446024,135450.0,Dorchester
1933400.0,CM,3197.0,2053.0,3197.0,G - Good,G - Good,3.0,1885.0,DK - Decker,86.12,1528.3378995548203,171940.0,South Boston
1438700.0,R1,2432.0,1587.0,3353.0,G - Good,G - Good,3.0,1890.0,CV - Conventional,81.16,1672.9696139931689,171940.0,South Boston
905600.0,R1,1216.0,1300.0,2185.0,G - Good,G - Good,2.0,1880.0,SD - Semi-Det,91.68,1430.7588706225076,171940.0,South Boston
7861516.000000009,CM,7534.999999999956,26906.579999999958,9121.200000000012,G - Good,G - Good,8.0,2016.0,MR - Mid Rise,81.93,1341.9280653204924,91338.0,South End
3754700.0,R1,2610.7,1100.0,3718.0,E - Excellent,E - Excellent,3.0,1890.0,RM - Row Middle,84.11,750.2663417124975,241008.0,South End
5194600.0,CM,7371.0,3076.0,7371.0,G - Good,A - Average,4.0,1999.0,RE - Row End,87.51,714.8731760437952,241008.0,South End
4346500.0,CM,3801.0,1600.0,3801.0,G - Good,A - Average,5.0,1999.0,RE - Row End,86.4,734.2940911328277,241008.0,South End
2949500.0,CM,3481.0,2100.0,3481.0,E - Excellent,G - Good,4.0,2020.0,FS - Free Standing,84.24,1947.618005095719,171940.0,South Boston
866500.0,R1,1120.0,891.0,1896.0,G - Good,G - Good,2.0,1905.0,SD - Semi-Det,82.57,1920.7355155312607,171940.0,South Boston
1456000.0,CM,2056.0,1377.0,2056.0,G - Good,A - Average,3.0,1999.0,RE - Row End,81.65,1885.659178283856,171940.0,South Boston
655600.0,R1,1248.8,910.0,1988.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,85.41,2062.2582513371776,171940.0,South Boston
3656200.0,R1,3348.0,1350.0,3546.0,E - Excellent,G - Good,4.0,1890.0,RM - Row Middle,83.87,691.6383837926174,241008.0,South End
3295200.0,R2,3102.6,1440.0,4118.0,G - Good,G - Good,3.0,1860.0,RM - Row Middle,87.62,756.4249831346938,241008.0,South End
1172000.0,R1,2425.0,3000.0,3901.0,G - Good,A - Average,3.0,1875.0,CV - Conventional,80.53,1987.7860607007008,171940.0,South Boston
891000.0,R1,1536.0,1000.0,2544.0,G - Good,G - Good,2.0,1914.0,SD - Semi-Det,87.6,1180.263533993429,250001.0,South Boston
1376700.0,CM,2015.0,1451.0,2015.0,A - Average,A - Average,3.0,1999.0,RM - Row Middle,81.14,1783.1092616510343,171940.0,South Boston
2637000.0,R1,2574.75,1095.0,2770.0,G - Good,G - Good,3.0,1875.0,RM - Row Middle,91.59,689.7634399308555,241008.0,South End
2380200.0,CM,2280.0,1152.0,2280.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,84.75,632.5781266680204,204102.0,South End
1607800.0,R3,4365.0,6822.0,6353.0,A - Average,A - Average,3.0,1935.0,DK - Decker,75.27,4023.79589999651,79000.0,Brighton
981900.0,R2,1764.0,2098.0,2684.0,A - Average,F - Fair,2.0,1900.0,CV - Conventional,79.7,2103.011993274994,186174.0,South Boston
806400.0,R1,2076.6,3400.0,3206.0,G - Good,G - Good,2.5,2007.0,CL - Colonial,68.95,2090.9451132031763,32288.0,Roxbury
2359400.0,CM,2346.0,1290.0,2346.0,A - Average,A - Average,4.0,1999.0,RM - Row Middle,78.0,636.5975489479247,204102.0,South End
4163400.0,CM,4410.0,2200.0,4410.0,E - Excellent,G - Good,3.5,1899.0,RM - Row Middle,88.07,1255.4297310650115,126875.0,South End
1037800.0,R2,1500.0,1040.0,2315.0,G - Good,G - Good,3.0,1925.0,RE - Row End,77.97,1549.1920798333304,162426.0,South Boston
1411100.0,CM,1827.0,1798.0,4859.0,G - Good,G - Good,2.0,1890.0,FS - Free Standing,78.96,1590.6444637311788,162426.0,South Boston
2297700.0,CM,2200.0,1300.0,2200.0,G - Good,G - Good,3.0,1890.0,RE - Row End,90.28,1156.9106298439538,224821.0,South End
2079800.0,CM,2120.0,1050.0,2120.0,G - Good,A - Average,3.0,1999.0,RE - Row End,88.96,1172.4067677499531,224821.0,South End
1604300.0,R3,2272.05,990.0,2448.0,P - Poor,F - Fair,3.0,1869.0,RM - Row Middle,90.07,608.0192926281253,204102.0,South End
681100.0,R1,1127.2,1100.0,1952.0,A - Average,A - Average,1.5,1860.0,RM - Row Middle,82.21,1441.5851881082058,182965.0,South Boston
6492600.0,CM,7534.999999999956,3963.0,8111.0,G - Good,A - Average,5.0,1999.0,RM - Row Middle,90.08,927.715786182784,52736.0,South End
4822500.0,CM,4911.0,1776.0,4911.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,90.23,990.5493739439094,52736.0,South End
5531700.0,CM,5213.0,1902.0,5213.0,E - Excellent,A - Average,4.0,1999.0,RM - Row Middle,88.19,1041.5324897314388,52736.0,South End
5288500.0,R1,5133.6,2040.0,6696.0,G - Good,G - Good,3.5,1899.0,RM - Row Middle,89.48,1038.9964077738512,52736.0,South End
5002100.0,CM,5186.0,2539.0,5186.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,89.48,1060.6054875192297,52736.0,South End
7719600.0,CM,6061.0,4099.0,6061.0,E - Excellent,A - Average,3.5,1999.0,RM - Row Middle,90.23,943.5952137766878,52736.0,South End
611000.0,R1,998.0,4200.0,2716.0,A - Average,A - Average,1.0,1955.0,RN - Ranch,60.7,6493.22230247577,154464.0,West Roxbury
749300.0,R1,1075.2,3365.0,2424.0,G - Good,G - Good,1.0,1956.0,CP - Cape,67.32,6499.996051694535,154464.0,West Roxbury
1075600.0,R2,2730.0,17199.0,5073.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,60.25,6465.096552959964,154464.0,West Roxbury
682400.0,R1,1938.0,1917.0,3213.0,G - Good,G - Good,2.0,1900.0,CL - Colonial,84.19,4293.624092953121,96536.0,East Boston
537700.0,R1,1387.2,6024.0,2628.0,A - Average,A - Average,1.5,1961.0,CP - Cape,46.29,9737.73683567974,111910.0,Hyde Park
1005800.0,R1,2739.0,7329.0,4821.0,G - Good,G - Good,2.0,2012.0,CL - Colonial,33.67,10050.983023944043,128673.0,Hyde Park
1061300.0,R1,3328.0,6232.0,7032.0,G - Good,G - Good,2.0,2015.0,CL - Colonial,35.1,10025.389720809428,128673.0,Hyde Park
783500.0,R2,2356.0,2430.0,3460.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,77.49,3487.385364304409,65662.0,East Boston
831700.0,R3,2967.0,2187.0,4397.0,A - Average,A - Average,3.0,1910.0,SD - Semi-Det,77.57,3462.37892724688,65662.0,East Boston
827100.0,R2,2572.0,2430.0,3868.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,77.49,3473.531978341775,65662.0,East Boston
537700.0,R1,1305.6,6000.0,2360.0,A - Average,A - Average,1.5,1950.0,CP - Cape,46.29,9692.10639705232,111910.0,Hyde Park
1311000.0,R1,1692.0,1326.0,1932.0,G - Good,G - Good,3.0,2012.0,RE - Row End,76.16,2655.938053689717,160929.0,Charlestown
3081700.0,CM,7221.0,8353.0,7221.0,G - Good,A - Average,4.0,2013.0,FS - Free Standing,72.52,1654.2853098626397,124500.0,Jamaica Plain
1421800.0,R3,3831.0,3060.0,5929.0,A - Average,A - Average,3.0,1905.0,DK - Decker,72.52,1676.7482396645985,124500.0,Jamaica Plain
613200.0,R2,2184.0,5000.0,4885.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,58.85,8150.303733556828,94794.0,Hyde Park
1847800.0,CM,3730.0,6932.0,4898.0,G - Good,G - Good,2.0,1875.0,FS - Free Standing,88.52,2821.1656122587565,163713.0,Jamaica Plain
823900.0,R1,1431.0,1516.0,2169.0,A - Average,A - Average,2.0,1920.0,CL - Colonial,83.99,2838.072553342452,163713.0,Jamaica Plain
1276100.0,R2,2880.0,11991.0,4496.0,A - Average,A - Average,2.0,1965.0,TF - Two Fam Stack,79.66,4151.889129663761,111705.0,Brighton
642400.0,R1,1747.2,9042.0,3846.0,A - Average,A - Average,1.0,1925.0,BW - Bungalow,65.47,7232.466414393492,77224.0,Dorchester
705400.0,R1,1837.2,3055.0,3418.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,72.0,7156.283429038761,77224.0,Dorchester
589700.0,R1,1285.2,7600.0,2538.0,G - Good,G - Good,1.5,1910.0,CP - Cape,66.0,9225.030155094746,111910.0,Hyde Park
900600.0,R1,2134.8,7298.0,3500.0,G - Good,G - Good,2.5,2008.0,CL - Colonial,69.77,9023.948162658273,106111.0,Hyde Park
507800.0,R1,1232.0,5000.0,2040.0,A - Average,A - Average,2.0,1930.0,CL - Colonial,48.07,10506.705476488372,128673.0,Hyde Park
7861516.000000009,CM,7534.999999999956,6539.0,9121.200000000012,G - Good,A - Average,5.0,2011.0,RM - Row Middle,87.52,1424.1066691752849,182965.0,South Boston
1529600.0,R3,2964.0,1560.0,4128.0,G - Good,G - Good,3.0,1860.0,DK - Decker,84.88,1389.0792749783336,182965.0,South Boston
569100.0,R1,1560.0,6668.0,2394.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,53.89,8397.528276366631,93225.0,Hyde Park
2251900.0,CM,2764.0,3406.0,7852.0,G - Good,G - Good,3.0,1905.0,DK - Decker,77.14,1697.018972850742,171940.0,South Boston
1701300.0,CM,1834.0,1425.0,1834.0,G - Good,A - Average,3.0,1890.0,RM - Row Middle,81.22,1815.643241029276,171940.0,South Boston
2005500.0,CM,2988.0,1875.0,2988.0,G - Good,A - Average,3.0,1900.0,SD - Semi-Det,69.28,2241.674478891151,186174.0,South Boston
1426900.0,R3,3471.6,3785.0,5580.0,A - Average,A - Average,2.5,1910.0,CV - Conventional,73.49,2189.3579946083582,163713.0,Jamaica Plain
894300.0,R1,1550.0,12765.0,3356.0,A - Average,A - Average,1.0,1956.0,RN - Ranch,34.24,6999.312149786636,154528.0,West Roxbury
724900.0,R1,1425.0,8279.0,3200.0,A - Average,A - Average,1.0,1950.0,RN - Ranch,38.03,6963.447109071584,154528.0,West Roxbury
802800.0,R1,1288.0,5005.0,3088.0,G - Good,G - Good,1.0,2015.0,RN - Ranch,75.38,5608.709395798443,80000.0,East Boston
2267000.0,CM,3194.0,2635.0,3194.0,G - Good,G - Good,3.0,1900.0,DX - Duplex,86.52,2546.5203254215944,130246.0,Jamaica Plain
1113300.0,R2,3037.5,4470.0,4883.0,A - Average,A - Average,2.5,1928.0,CV - Conventional,87.81,1595.9715412047558,157813.0,Jamaica Plain
557500.0,R3,3519.0,3011.0,5364.0,A - Average,F - Fair,3.0,1900.0,DK - Decker,75.26,5470.9298209484095,73047.0,Dorchester
1030600.0,R2,3877.6,7275.0,6248.0,G - Good,G - Good,2.5,1900.0,CV - Conventional,73.44,5441.466752002455,73047.0,Dorchester
804200.0,R2,3995.8,7157.0,6430.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,73.44,5439.083869498344,73047.0,Dorchester
590100.0,R1,925.0,6214.0,1934.0,A - Average,A - Average,1.0,1930.0,BW - Bungalow,57.53,7290.951624840811,154464.0,West Roxbury
613000.0,R2,2404.0,2953.0,3822.0,G - Good,A - Average,2.0,1905.0,TF - Two Fam Stack,72.72,3042.9610789297626,60720.0,Roxbury
1511800.0,R3,4410.0,5392.0,6532.0,G - Good,G - Good,3.0,1905.0,DK - Decker,80.12,5909.32295701195,66944.0,Dorchester
1094700.0,R3,3672.0,5155.0,5667.0,A - Average,A - Average,3.0,1905.0,DK - Decker,77.23,5907.169849569186,66944.0,Dorchester
1035300.0,R3,3594.0,6044.0,5491.0,A - Average,A - Average,3.0,1905.0,DK - Decker,77.23,5904.967608392601,66944.0,Dorchester
2939300.0,CM,2984.0,1216.0,2984.0,G - Good,G - Good,3.5,1860.0,RE - Row End,87.48,1234.223087512289,126875.0,South End
3586000.0,CM,3492.0,1548.0,3492.0,G - Good,A - Average,3.5,2007.0,RE - Row End,87.48,1229.3394163160683,126875.0,South End
754000.0,R2,2480.0,4808.0,3732.0,A - Average,A - Average,2.0,1965.0,DX - Duplex,43.48,7673.444963646047,165000.0,West Roxbury
876200.0,R1,1260.0,951.0,1890.0,G - Good,G - Good,2.0,1906.0,SD - Semi-Det,79.06,1519.6653722159094,162426.0,South Boston
867600.0,R1,1224.0,907.0,1901.0,G - Good,G - Good,2.0,1890.0,SD - Semi-Det,79.06,1515.9814607721105,162426.0,South Boston
1602400.0,CM,1985.0,1637.0,1985.0,G - Good,A - Average,3.0,1880.0,RE - Row End,78.9,1521.8807690676067,162426.0,South Boston
428500.0,R1,1161.0,1250.0,1955.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,84.19,4300.252517186405,96536.0,East Boston
517500.0,R1,1401.0,2500.0,2717.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,84.19,4310.136960117286,96536.0,East Boston
550000.0,R1,1274.0,7500.0,2234.0,A - Average,A - Average,2.0,1955.0,CL - Colonial,46.29,9757.411744055293,111910.0,Hyde Park
1059200.0,R3,3357.0,6250.0,5241.0,A - Average,A - Average,3.0,1911.0,DK - Decker,59.01,6688.908223527724,132719.0,Roslindale
731200.0,R1,1872.0,6250.0,3576.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,59.01,6703.878254949528,132719.0,Roslindale
862900.0,R1,3372.0,10936.0,5944.0,G - Good,A - Average,2.0,1856.0,CL - Colonial,49.94,9734.893426544128,111910.0,Hyde Park
612100.0,R1,1541.0,6024.0,3010.0,G - Good,A - Average,1.5,1950.0,CP - Cape,46.29,9724.009033745517,111910.0,Hyde Park
812800.0,R1,996.0,732.0,1512.0,G - Good,A - Average,2.0,1880.0,RE - Row End,73.75,2645.757668025228,160929.0,Charlestown
1281700.0,R2,2956.8,4000.0,5547.0,G - Good,A - Average,2.0,1925.0,CV - Conventional,75.7,1621.822411867427,124500.0,Jamaica Plain
1239500.0,R2,2759.0,13989.0,4125.0,A - Average,A - Average,2.0,1900.0,TF - Two Fam Stack,84.31,4072.33963654674,111705.0,Brighton
2107700.0,R3,7257.0,14675.0,9121.200000000012,A - Average,A - Average,2.0,1940.0,TF - Two Fam Stack,79.66,4131.038184248988,111705.0,Brighton
724900.0,R1,1746.0,6114.0,2980.0,G - Good,A - Average,2.0,1849.0,CL - Colonial,0.0,9195.627952086888,111910.0,Hyde Park
1018700.0,R2,3391.2,6833.0,5308.0,G - Good,G - Good,2.5,2012.0,DX - Duplex,76.36,3631.641429911853,51926.0,Dorchester
910800.0,R3,2607.8,4172.0,4079.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,79.12,5220.176594548019,80000.0,East Boston
806100.0,R2,2184.0,3890.0,4678.0,G - Good,A - Average,2.0,1920.0,CV - Conventional,73.34,8891.832624135764,106111.0,Hyde Park
594700.0,R1,1416.8,3900.0,2640.0,A - Average,A - Average,2.0,1920.0,CL - Colonial,53.71,7353.720663360481,94794.0,Hyde Park
623600.0,R1,2474.4,5000.0,4377.0,A - Average,A - Average,2.0,1894.0,CL - Colonial,77.37,6193.700356463682,66944.0,Dorchester
3732100.0,CM,7534.999999999956,19545.0,8244.0,G - Good,A - Average,3.0,1999.0,FS - Free Standing,77.53,1712.1420161494011,124500.0,Jamaica Plain
